	sniff_time	dest_ip	dest_port
554	2018-03-18 12:45:22.872383	58	TCP
555	2018-03-18 12:45:22.872442	54	TCP
556	2018-03-18 12:45:22.872610	172	HTTP
557	2018-03-18 12:45:22.872734	54	TCP
558	2018-03-18 12:45:24.423350	59	HTTP
559	2018-03-18 12:45:24.423537	54	TCP
560	2018-03-18 12:45:25.199485	58	HTTP
561	2018-03-18 12:45:25.199527	54	TCP
562	2018-03-18 12:45:26.245068	56	HTTP
563	2018-03-18 12:45:26.245189	54	TCP
564	2018-03-18 12:45:27.359595	56	HTTP
565	2018-03-18 12:45:27.359647	54	TCP
566	2018-03-18 12:45:27.864326	54	TCP
567	2018-03-18 12:45:27.865670	54	TCP
568	2018-03-18 12:45:27.865846	54	TCP
569	2018-03-18 12:45:27.866264	558	TCP
570	2018-03-18 12:45:27.866273	66	TCP
571	2018-03-18 12:45:27.882045	66	TCP
572	2018-03-18 12:45:27.885892	66	TCP
573	2018-03-18 12:45:27.885911	66	TCP
574	2018-03-18 12:45:47.157782	74	TCP
575	2018-03-18 12:45:47.157800	74	TCP
576	2018-03-18 12:45:47.157805	66	TCP
577	2018-03-18 12:45:47.160066	1032	HTTP
578	2018-03-18 12:45:47.160079	66	TCP
579	2018-03-18 12:45:47.175547	272	TCP
580	2018-03-18 12:45:47.175552	66	TCP
581	2018-03-18 12:45:47.186834	66	TCP
582	2018-03-18 12:45:47.190608	66	TCP
583	2018-03-18 12:45:47.190628	66	TCP
584	2018-03-18 12:46:02.837180	74	TCP
585	2018-03-18 12:46:02.837199	74	TCP
586	2018-03-18 12:46:02.837205	66	TCP
587	2018-03-18 12:46:02.837276	1032	HTTP
588	2018-03-18 12:46:02.837292	66	TCP
589	2018-03-18 12:46:02.841167	272	TCP
590	2018-03-18 12:46:02.846316	66	TCP
591	2018-03-18 12:46:02.861317	66	TCP
592	2018-03-18 12:46:02.864978	66	TCP
593	2018-03-18 12:46:02.864995	66	TCP
594	2018-03-18 12:46:03.444688	74	TCP
595	2018-03-18 12:46:03.444707	74	TCP
596	2018-03-18 12:46:03.444713	66	TCP
597	2018-03-18 12:46:03.444769	1032	HTTP
598	2018-03-18 12:46:03.444781	66	TCP
599	2018-03-18 12:46:03.448078	272	TCP
600	2018-03-18 12:46:03.450026	66	TCP
601	2018-03-18 12:46:03.476642	66	TCP
602	2018-03-18 12:46:03.480356	66	TCP
603	2018-03-18 12:46:03.480447	66	TCP
